상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
탑할인마트,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 석호공원로2길 19-18,426822.0,15582,126.849648950989,37.301363344568
성일슈퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 세류로75번길 2,442852.0,16460,127.008523073542,37.2662098867167
차차식품,소매,종합 소매,슈퍼마켓,경기도 여주시 점동면 청안로 153,469872.0,12667,127.663450412334,37.207919724985
이마트24금촌,소매,종합 소매,편의점,경기도 파주시 황골로 87,413011.0,10923,126.778651249811,37.7554549791874
지에스25진건,소매,종합 소매,편의점,경기도 남양주시 진건읍 진건오남로 65,472835.0,12133,127.178512278648,37.6566458067614
소비자유통,소매,종합 소매,슈퍼마켓,경기도 안성시 공도읍 서동대로 4081,456714.0,17552,127.159626853383,36.9981629894354
아이스파워,소매,종합 소매,슈퍼마켓,경기도 수원시 영통구 산남로 47-2,443802.0,16540,127.048929464692,37.2673083639221
씨유군포당동점,소매,종합 소매,편의점,경기도 군포시 군포로529번길 16,435814.0,15860,126.944998712629,37.3534896946639
응응스크르용인새천년점,소매,종합 소매,편의점,경기도 용인시 기흥구 새천년로 38,446587.0,16960,127.113494907204,37.2890782414329
세븐안양석수점주,소매,종합 소매,편의점,경기도 안양시 만안구 충훈로 93,430853.0,13974,126.898220335348,37.4075291468396
이마트24포승홍원리점,소매,종합 소매,편의점,경기도 평택시 포승읍 홍원길 14,451824.0,17813,126.868289550798,37.0180390407328
원DC마트,소매,종합 소매,슈퍼마켓,경기도 시흥시 군서로18번길 10-1,429455.0,15052,126.750383209353,37.3451298766243
세븐일레븐포천금현리점,소매,종합 소매,편의점,경기도 포천시 가산면 금우로 8,487813.0,11164,127.204227915255,37.8348604211755
GS25동아대기숙사점,소매,종합 소매,편의점,경기도 안성시 삼죽면 동아예대길 47,456717.0,17516,127.353286630481,37.0623334994833
씨유수지도담,소매,종합 소매,편의점,경기도 용인시 수지구 달맞이로 73-1,448160.0,16873,127.11900130899,37.3268171874353
미미식품,소매,종합 소매,슈퍼마켓,경기도 성남시 수정구 수정북로11번길 2,461824.0,13310,127.130991563515,37.441630916956
저수지슈퍼,소매,종합 소매,슈퍼마켓,경기도 남양주시 오남읍 팔현로 85-1,472883.0,12037,127.222257503297,37.6950342256195
유림슈퍼,소매,종합 소매,슈퍼마켓,경기도 안성시 공도읍 공도로 62,456823.0,17562,127.168087508142,36.9987550348366
지에스25기흥민속,소매,종합 소매,편의점,경기도 용인시 기흥구 사은로126번길 46,446582.0,17079,127.119538431138,37.2527153044637
세븐성남대장센터점,소매,종합 소매,편의점,경기도 성남시 분당구 판교대장로7길 15-15,463440.0,13544,127.068121467003,37.3712330985075
세븐일레븐용인완장,소매,종합 소매,편의점,경기도 용인시 처인구 남사읍 상동로 7,449885.0,17115,127.177531021134,37.1656192085804
까사모노,소매,종합 소매,슈퍼마켓,경기도 의왕시 백운초등길 7,437805.0,16035,126.974536814012,37.3864052092624
GS25여주백년점,소매,종합 소매,편의점,경기도 여주시 가남읍 여주남로 949,469884.0,12661,127.558927415741,37.2239298545482
지에스25일산하늘점,소매,종합 소매,편의점,경기도 고양시 일산동구 하늘마을로 92,410752.0,10310,126.785356434689,37.6812183530706
미래로,소매,종합 소매,슈퍼마켓,경기도 고양시 일산서구 덕산로243번길 58-31,411809.0,10206,126.730425192413,37.69865657017
씨유오이도빌리지,소매,종합 소매,편의점,경기도 시흥시 오이도1길 26-1,429867.0,15015,126.690198008248,37.3420862724501
석모슈퍼,소매,종합 소매,슈퍼마켓,경기도 김포시 통진읍 옹정로 54,415869.0,10029,126.569063157,37.6843383659268
버스가판점,소매,종합 소매,슈퍼마켓,경기도 안양시 만안구 안양로 144,430826.0,14034,126.931321951561,37.3873340826934
지에스25와부,소매,종합 소매,편의점,경기도 남양주시 와부읍 수레로 60-7,472901.0,12209,127.217776431606,37.5894293952045
세븐일레븐안성방초,소매,종합 소매,편의점,경기도 안성시 일죽면 죽양대로 500,456912.0,17525,127.421069431965,37.1224473519895
메가마트삼성전자화성17라인매점,소매,종합 소매,슈퍼마켓,경기도 화성시 삼성전자로 1,445330.0,18448,127.063334854268,37.2234747118615
씨유안양운동장점,소매,종합 소매,편의점,경기도 안양시 동안구 평촌대로 401,431847.0,13918,126.949850560388,37.4066703087865
대림유통,소매,종합 소매,슈퍼마켓,경기도 안양시 만안구 병목안로130번길 11,430836.0,14019,126.908596605816,37.3921211521675
이마트24제부도케이블카,소매,종합 소매,편의점,경기도 화성시 서신면 전곡항로 1-10,445883.0,18554,126.650089446359,37.1839143918261
미니스톱평택비전2점,소매,종합 소매,편의점,경기도 평택시 평남로 709,450810.0,17885,127.112853341648,36.9944231168468
CU창현햇살,소매,종합 소매,편의점,경기도 남양주시 화도읍 창현로 43-2,472848.0,12183,127.305658637667,37.6468885501742
세븐평택청북부영점,소매,종합 소매,편의점,경기도 평택시 청북읍 청북남로 277,451720.0,17809,126.912024480596,37.0180254550575
삼성마트,소매,종합 소매,슈퍼마켓,경기도 김포시 김포대로926번길 54,415720.0,10097,126.716510105629,37.6246986464282
씨유안성덕봉리점,소매,종합 소매,편의점,경기도 안성시 양성면 덕봉서원로 433,456933.0,17503,127.186306588636,37.0389790006717
CU평택용이,소매,종합 소매,편의점,경기도 평택시 현신2길 20,450130.0,17868,127.137523339731,36.9949197274317
씨유성산초교점,소매,종합 소매,편의점,경기도 용인시 처인구 백옥대로1380번길 21,449935.0,17041,127.215162194785,37.2582206768304
우일폴리텍안성,소매,종합 소매,슈퍼마켓,경기도 안성시 공도읍 송원길 41-12,456719.0,17550,127.176209941579,37.0085109693994
콤콤오락실하남테크노밸리유원,소매,종합 소매,편의점,경기도 하남시 하남대로 947,465170.0,12982,127.193637429932,37.5458903625758
별의별할인점,소매,종합 소매,슈퍼마켓,경기도 김포시 김포한강2로 292,415060.0,10082,126.66350126702,37.6486696425525
태양유통,소매,종합 소매,슈퍼마켓,경기도 김포시 고촌읍 인향로244번길 26,415817.0,10132,126.753926904951,37.5831119097692
GS25부천원,소매,종합 소매,편의점,경기도 부천시 오정구 원종로29번길 63,421827.0,14428,126.80264436567,37.5269271842633
페니정서진점씨스페이스,소매,종합 소매,편의점,경기도 평택시 서정역로26번길 5,459812.0,17783,127.056101560932,37.0564486878943
지에스25다산샤르망,소매,종합 소매,편의점,경기도 남양주시 다산중앙로123번길 22-16,,12248,127.151327735081,37.6243745327002
세븐일레븐화성구문,소매,종합 소매,편의점,경기도 화성시 향남읍 발안공단로 90,445922.0,18623,126.909425525933,37.0869196256553
한국마트,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 안곡로 292,420737.0,14665,126.812912876743,37.4921561553245
관청슈퍼,소매,종합 소매,슈퍼마켓,경기도 가평군 북면 가화로 2460,477841.0,12401,127.472410586471,37.9593384114067
지에스25금정AK점,소매,종합 소매,편의점,경기도 군포시 엘에스로 143,435050.0,15809,126.944939425794,37.3728437254238
씨유묵현성림점,소매,종합 소매,편의점,경기도 남양주시 화도읍 먹갓로28번길 11,472846.0,12157,127.275770500666,37.6570171407716
선창월드마트,소매,종합 소매,슈퍼마켓,경기도 화성시 우정읍 쌍봉로 646,445956.0,18559,126.796491523126,37.1289674418875
월드푸드,소매,종합 소매,슈퍼마켓,경기도 김포시 통진읍 서암로84번길 37,415867.0,10018,126.599795881036,37.6909246493389
더숲,소매,종합 소매,슈퍼마켓,경기도 가평군 청평면 머내길 10,477812.0,12457,127.393858678651,37.7109205169976
싹~다채움,소매,종합 소매,슈퍼마켓,경기도 성남시 중원구 산성대로 204-5,462820.0,13337,127.140860318996,37.4375830223055
２５시슈퍼,소매,종합 소매,슈퍼마켓,경기도 시흥시 함송로14번길 13-17,429866.0,15020,126.729984387187,37.3624568543974
협동상회,소매,종합 소매,슈퍼마켓,경기도 광명시 범안로 671,423080.0,14302,126.847910117007,37.442083189174
롯데마켓999안산한양,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 성안1길 27,426895.0,15577,126.839327684293,37.3017642590657
현대생활용품마트,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 화랑로 32,425845.0,15375,126.795957562774,37.3315756755358
디엠,소매,종합 소매,슈퍼마켓,경기도 파주시 명동길 44,413011.0,10929,126.773056794182,37.7628953173114
대상에스엔케이,소매,종합 소매,슈퍼마켓,경기도 남양주시 오남읍 양지로대대울1길 15-35,472881.0,12047,127.186441624818,37.7005381782614
농구장구내매점,소매,종합 소매,슈퍼마켓,경기도 안양시 동안구 평촌대로 389,431847.0,13918,126.94874391654,37.4062914056894
씨유당동삼성,소매,종합 소매,편의점,경기도 군포시 삼성로87번길 3-3,435012.0,15873,126.935889330921,37.3411770482177
씨유와동파크점,소매,종합 소매,편의점,경기도 안산시 단원구 와동공원로4안길 32,425842.0,15253,126.822307509533,37.3400428133736
산유통,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 모현읍 왕담로 131,449854.0,17035,127.250671629554,37.3297380766819
신길고마을교육공동체개방형사회적협동조합,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 신길로 45,425120.0,15402,126.787385648424,37.334281693188
농민마트,소매,종합 소매,슈퍼마켓,경기도 화성시 동탄원천로 382-46,445330.0,18396,127.058410593363,37.2230267185556
럭키슈퍼렛일동점,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 식물원로 18,426859.0,15322,126.862594097771,37.3155793883942
대흥슈퍼,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 다문화2길 13,425846.0,15394,126.789970289435,37.3300154266618
에스와이인터내셔널,소매,종합 소매,슈퍼마켓,경기도 고양시 일산서구 덕산로99번길 87-20,411440.0,10204,126.712594163736,37.697290027994
인더라인,소매,종합 소매,편의점,경기도 과천시 가일로 40,427030.0,13840,126.980468542067,37.4164644041529
럭키할인마트,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 정재로 23,426819.0,15304,126.8644354519,37.3330254973683
세븐일레븐광주곤지암대로점,소매,종합 소매,편의점,경기도 광주시 곤지암읍 광여로 84,464872.0,12802,127.354842131631,37.3494833139659
씨유시화금강점,소매,종합 소매,편의점,경기도 시흥시 중심상가4길 18,429861.0,15066,126.737567462699,37.343759610733
주공하이퍼마켓,소매,종합 소매,슈퍼마켓,경기도 시흥시 옥구천서로373번길 43,429785.0,15029,126.723263718247,37.3574406343993
가보자,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 대선로 674,425340.0,15647,126.554806298185,37.2259077049502
다사모사회적협동조합,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 수성로 336,440823.0,16271,127.008932017071,37.2923039703722
응응스크르(용인),소매,종합 소매,슈퍼마켓,경기도 용인시 수지구 심곡로 87,448830.0,16860,127.081626370996,37.3110177140973
카페;진실로,소매,종합 소매,슈퍼마켓,경기도 남양주시 화도읍 창현로 53,472848.0,12183,127.304929915441,37.6460254947576
홈W마트,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 매화로 51,426861.0,15515,126.864913882638,37.3052922462431
세븐의정부늘사랑점,소매,종합 소매,편의점,경기도 의정부시 평화로 252,480856.0,11710,127.047758843128,37.7142716026088
이마트24가평리버점,소매,종합 소매,편의점,경기도 가평군 설악면 유명로 2320,477854.0,12459,127.448981697651,37.7082278143183
씨유광주훼미리점,소매,종합 소매,편의점,경기도 광주시 중앙로 189,464902.0,12744,127.256653727545,37.4164577370743
지에스리테일GS수퍼김포감정점,소매,종합 소매,슈퍼마켓,경기도 김포시 봉화로181번길 31-20,415709.0,10102,126.700928196481,37.626245913222
신명할인마트,소매,종합 소매,슈퍼마켓,경기도 시흥시 은행로 267,429731.0,14917,126.79775528595,37.4437289462187
지에스25광주쌍동점,소매,종합 소매,편의점,경기도 광주시 초월읍 경충대로 1081-6,464861.0,12736,127.297602422847,37.3734642363352
누산마켓,소매,종합 소매,슈퍼마켓,경기도 김포시 양촌읍 김포대로 1764,415842.0,10052,126.644168121218,37.6704075528889
아이스크림살래리슈빌점,소매,종합 소매,슈퍼마켓,경기도 하남시 미사강변북로 25-1,465160.0,12906,127.181128669999,37.571994045004
지에스25평택항로점,소매,종합 소매,편의점,경기도 평택시 포승읍 평택항로 509,451822.0,17949,126.846716923121,36.9943327412789
CU파주두일초교점,소매,종합 소매,편의점,경기도 파주시 책향기로 239,413100.0,10885,126.715726649879,37.7202633809082
충무슈퍼,소매,종합 소매,슈퍼마켓,경기도 의왕시 왕곡로 48,437742.0,16068,126.979696823728,37.3459140739936
씨유남사아세아점,소매,종합 소매,편의점,경기도 용인시 처인구 남사읍 경기동로 291,449884.0,17118,127.157024881274,37.1420944968117
롯데쇼핑롯데슈퍼주,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 정자천로 187,440841.0,16334,126.995454790446,37.2965661276245
타이깐엥슈퍼,소매,종합 소매,슈퍼마켓,경기도 포천시 가산면 시우동길 51,487811.0,11168,127.166794880599,37.8338562570357
뻥튀기공작소,소매,종합 소매,슈퍼마켓,경기도 부천시 소사구 양지로184번길 29,422080.0,14784,126.82144165027,37.4672564801477
남매매점,소매,종합 소매,슈퍼마켓,경기도 포천시 이동면 포화로 51-5,487862.0,11110,127.392661554484,38.0672017347372
