상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
에이스당구장,예술·스포츠,스포츠 서비스,당구장,경기도 수원시 팔달구 아주로 9,442820.0,16498,127.043714468229,37.2757801892833
ESPN당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 포천시 일동면 화동로1051번길 7,487851.0,11116,127.316840392469,37.9573916909117
성남제일탁구클럽,예술·스포츠,스포츠 서비스,탁구장,경기도 성남시 수정구 산성대로 373,461801.0,13148,127.156482034412,37.4457626024217
한솔당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 의정부시 부용로95번길 10,480865.0,11757,127.068638747257,37.751462360327
프렌즈스크린,예술·스포츠,스포츠 서비스,골프 연습장,경기도 평택시 고덕면 안재홍로 251-5,451842.0,17789,127.037537311473,37.0744143870183
남도,예술·스포츠,스포츠 서비스,골프 연습장,경기도 오산시 오산로 123-9,447802.0,18137,127.067799075625,37.1378179796245
퍼펙트당구장,예술·스포츠,스포츠 서비스,당구장,경기도 군포시 산본로323번길 7-1,435804.0,15865,126.932950475066,37.3591869859505
홀인원,예술·스포츠,스포츠 서비스,골프 연습장,경기도 용인시 수지구 현암로 128,448808.0,16880,127.123499554291,37.3314799219957
루트스포츠,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경기도 하남시 신우실로 83,465190.0,12995,127.163875408567,37.5091115080333
오케이골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 화성시 효행로 540,445380.0,18325,126.992046971806,37.2057857520398
범휘트니스,예술·스포츠,스포츠 서비스,헬스장,경기도 고양시 일산서구 산현로92번길 60,411860.0,10347,126.77082059805,37.6894259222885
안성승마클럽,예술·스포츠,스포츠 서비스,당구장,경기도 안성시 양성면 천덕산로 917,456931.0,17502,127.179092586793,37.0638417117393
요기라운지,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경기도 군포시 고산로 695,435849.0,15802,126.935275881042,37.3721900935627
그린파크스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 고양시 덕양구 화신로 267,412827.0,10503,126.831576140285,37.6305141108138
빅볼당구장,예술·스포츠,스포츠 서비스,당구장,경기도 안양시 동안구 인덕원로24번길 73,431846.0,13951,126.97558289957,37.3989206325221
OK스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 성남시 중원구 산성대로 386,462805.0,13179,127.158065390549,37.4463551643971
유성탁구장,예술·스포츠,스포츠 서비스,탁구장,경기도 군포시 군포로556번길 2,435814.0,15840,126.947096654669,37.3555269753601
골프존GDR골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경기도 성남시 분당구 야탑로81번길 10,463828.0,13497,127.1282153015,37.4106029417495
어썸바디휘트니스,예술·스포츠,스포츠 서비스,헬스장,경기도 안산시 상록구 예술광장로 29,426853.0,15288,126.847247443923,37.3287697091491
스마트골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경기도 의정부시 오목로225번길 95,480090.0,11813,127.095264328987,37.7466957476257
위즈업,예술·스포츠,스포츠 서비스,헬스장,경기도 용인시 기흥구 새천년로 20,446907.0,16959,127.111419911267,37.2890982335978
은행당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 부천시 오정구 지양로158번길 9,421802.0,14469,126.825075442297,37.5232053625009
퍼스트스크린,예술·스포츠,스포츠 서비스,골프 연습장,경기도 오산시 잔다리안길 20,447240.0,18105,127.039463107053,37.1882179358409
마당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 이천시 부발읍 대산로288번길 96,467864.0,17331,127.47490306486,37.2504446956303
민락골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경기도 의정부시 용현로 163,480861.0,11805,127.094292125546,37.7405789531184
웰빙헬스,예술·스포츠,스포츠 서비스,헬스장,경기도 광주시 초월읍 현산로 91,464964.0,12734,127.291298552298,37.3957531615222
위너스스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 남양주시 다산지금로163번안길 55,472070.0,12244,127.181497052388,37.5978429387601
곤지암궁골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 광주시 곤지암읍 도척로 42,464937.0,12805,127.335569583537,37.3479447390464
길당구장,예술·스포츠,스포츠 서비스,당구장,경기도 광주시 역동로34번길 31,464807.0,12759,127.257312934222,37.4077254478806
썬당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 수원시 영통구 영통로200번길 21,443816.0,16690,127.057852494269,37.24467914339
골프존파크금촌제우스점,예술·스포츠,스포츠 서비스,골프 연습장,경기도 파주시 월롱산로 68,413040.0,10849,126.763803132047,37.782103673661
피트니스레드문,예술·스포츠,스포츠 서비스,헬스장,경기도 군포시 광정로 80,435804.0,15865,126.929563101967,37.3602932810503
흰돌스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 양주시 백석읍 중앙로 198,482835.0,11509,126.990201836109,37.7938813227182
테마스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 남양주시 진건읍 진건오남로 55-21,472835.0,12138,127.177796067525,37.6557008582456
스타당구장,예술·스포츠,스포츠 서비스,당구장,경기도 동두천시 지행로 56,483010.0,11350,127.053375909268,37.8920735713679
오션스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 의정부시 산단로 99,480838.0,11781,127.076994354534,37.7444927158694
스윔슐레삼송캠퍼스,예술·스포츠,스포츠 서비스,수영장,경기도 고양시 덕양구 원흥1로 46-12,412040.0,10563,126.86949248249,37.6504108195405
데일리테니스,예술·스포츠,스포츠 서비스,테니스장,경기도 수원시 팔달구 인계로 80,442833.0,16480,127.026223859116,37.2683787995838
크로스핏테디짐죽전,예술·스포츠,스포츠 서비스,헬스장,경기도 용인시 기흥구 보정로 117,446858.0,16898,127.114285764578,37.3198478433881
3949당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 안양시 동안구 경수대로 603,431838.0,14114,126.955719185355,37.3763171996636
썬골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 이천시 장호원읍 서동대로 8769-11,467904.0,17421,127.609317628091,37.1162229893987
세븐당구장,예술·스포츠,스포츠 서비스,당구장,경기도 양평군 양평읍 양평시장길33번길 7,476802.0,12556,127.489526352218,37.4908576095829
스크린골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 수원시 권선구 호매실로104번길 18,441450.0,16630,126.962474049598,37.2563648618763
한미스포츠클럽,예술·스포츠,스포츠 서비스,골프 연습장,경기도 양주시 고덕로329번길 59-30,482020.0,11480,127.075649900406,37.8058131827349
스타골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 이천시 구만리로 303,467802.0,17350,127.464556289988,37.2798774713386
유-헬스피아,예술·스포츠,스포츠 서비스,헬스장,경기도 안양시 만안구 병목안로 292,430843.0,14026,126.905573656016,37.380324383364
펀클라임,예술·스포츠,스포츠 서비스,테니스장,경기도 안양시 동안구 시민대로327번길 6,431804.0,14055,126.966966761455,37.3966479646866
스타스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 이천시 구만리로 226,467802.0,17378,127.457842583781,37.2753984668892
K2골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 부천시 소사구 은성로 91,422812.0,14699,126.800869485441,37.4753507057746
뷔엠에이폴댄스이천,예술·스포츠,스포츠 서비스,테니스장,경기도 이천시 중리천로 57-1,467804.0,17369,127.4443629704,37.2801712446562
은하수골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 안산시 단원구 선부광장1로 38,425829.0,15240,126.809394890434,37.3366348439012
해머하우스,예술·스포츠,스포츠 서비스,헬스장,경기도 남양주시 별내중앙로 10,472501.0,12113,127.127291142669,37.644846259156
제니핏,예술·스포츠,스포츠 서비스,헬스장,경기도 군포시 번영로 505,435805.0,15865,126.933210445594,37.35879068092
이현주탁구클럽,예술·스포츠,스포츠 서비스,탁구장,경기도 안산시 단원구 고잔2길 38,425868.0,15360,126.835469750207,37.3175000264498
오픈짐,예술·스포츠,스포츠 서비스,헬스장,경기도 김포시 김포대로 847,415803.0,10110,126.719655360274,37.6196966863617
플레이볼문산,예술·스포츠,스포츠 서비스,볼링장,경기도 파주시 문산읍 방촌로 1695-21,413902.0,10816,126.781915571068,37.8648642723783
모던퍼스널트레이닝,예술·스포츠,스포츠 서비스,헬스장,경기도 성남시 분당구 돌마로90번길 4,463808.0,13627,127.111735162166,37.349719453998
스카이스포츠센타,예술·스포츠,스포츠 서비스,골프 연습장,경기도 부천시 원미구 상일로 100,420814.0,14598,126.753210735423,37.4912986919027
그린파크스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 성남시 수정구 위례서일로 22,461210.0,13647,127.13824389645,37.4649048221346
더블유휘트니스,예술·스포츠,스포츠 서비스,헬스장,경기도 부천시 원미구 신흥로 190-1,420776.0,14549,126.777991142563,37.5009345501387
샤롭냐당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 안산시 상록구 학사4길 19,426896.0,15587,126.840380093524,37.3001348086865
우리동네BilliardClub,예술·스포츠,스포츠 서비스,당구장,경기도 동두천시 평화로 2307,483020.0,11356,127.057140232847,37.8937475635851
꿈마을골프스쿨,예술·스포츠,스포츠 서비스,골프 연습장,경기도 안양시 동안구 부림로 17,431713.0,14102,126.968891169546,37.3856920503156
오케이레포츠,예술·스포츠,스포츠 서비스,당구장,경기도 용인시 처인구 양지면 남평로 48,449821.0,17161,127.289430593138,37.229778708343
제이씨당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 고양시 덕양구 화중로130번길 32,412826.0,10477,126.833620560723,37.6383195378517
OK당구장,예술·스포츠,스포츠 서비스,당구장,경기도 가평군 조종면 현창로38번길 19,477834.0,12437,127.349177012765,37.8198433719812
썬당구클럽,예술·스포츠,스포츠 서비스,당구장,경기도 수원시 권선구 곡선로 58,441400.0,16671,127.030721342993,37.2383188980436
에비뉴스크린방,예술·스포츠,스포츠 서비스,골프 연습장,경기도 안양시 동안구 관악대로 103,431822.0,13924,126.935444698199,37.3991488073519
화오트짐,예술·스포츠,스포츠 서비스,헬스장,경기도 화성시 동탄중심상가1길 11,445160.0,18455,127.072372089499,37.200582866954
다음스포츠,예술·스포츠,스포츠 서비스,헬스장,경기도 수원시 장안구 서부로 2191,440824.0,16357,126.972602014406,37.3039155025816
일산SK클라이밍,예술·스포츠,스포츠 서비스,헬스장,경기도 고양시 일산동구 일산로286번길 13-5,410812.0,10412,126.786613638274,37.6618225720786
서정비전골프존,예술·스포츠,스포츠 서비스,골프 연습장,경기도 평택시 송탄로 271,459813.0,17772,127.058696316049,37.0680172071407
엘리트당구랜드,예술·스포츠,스포츠 서비스,당구장,경기도 의정부시 의정로 189,480815.0,11675,127.034210788017,37.7497475234972
N.B휘트니스클럽,예술·스포츠,스포츠 서비스,헬스장,경기도 동두천시 평화로 2285,483010.0,11350,127.055660868676,37.8918833144806
72쎄븐-투골프클럽,예술·스포츠,스포츠 서비스,골프 연습장,경기도 광명시 철산로 62,423838.0,14238,126.873061650591,37.4771622328054
월드당구장,예술·스포츠,스포츠 서비스,당구장,경기도 수원시 장안구 송원로 39,440806.0,16305,127.006778573466,37.2991700177243
유진스크린&유진상가,예술·스포츠,스포츠 서비스,골프 연습장,경기도 파주시 경의로 1747,413010.0,10855,126.769665889159,37.7657808325872
한성레포츠주,예술·스포츠,스포츠 서비스,골프 연습장,경기도 파주시 탄현면 얼음실로 132,413841.0,10858,126.707673874668,37.7894107065481
가산헬스,예술·스포츠,스포츠 서비스,헬스장,경기도 포천시 가산면 가산로 366,487814.0,11164,127.189651019723,37.8473179425994
리치스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경기도 남양주시 경춘로1350번길 35,472935.0,12219,127.243303179498,37.6503402300341
금정역점스포애니케이디스포츠,예술·스포츠,스포츠 서비스,헬스장,경기도 군포시 군포로 733,435825.0,15811,126.943349184494,37.3706805129611
민스클럽,예술·스포츠,스포츠 서비스,당구장,경기도 남양주시 경춘로 470,,12257,127.165205714529,37.6096788361931
비엠,예술·스포츠,스포츠 서비스,헬스장,경기도 성남시 분당구 분당로263번길 35,463819.0,13587,127.139788794484,37.3717467639648
유성골프사우나,예술·스포츠,스포츠 서비스,골프 연습장,경기도 화성시 봉담읍 삼천병마로 998-9,445906.0,18332,126.941226512617,37.1969861859738
